Relation,Ent1,Ent2,URI_1,URI_2,#Sentence
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0683,#BASE_CD_BACIA_281,11191
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0682,#BASE_CD_BACIA_281,11198
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0881,#BASE_CD_BACIA_281,11209
constituted_by,UNIDADE_LITO,ROCHA,#formacao_254,#shale,11244
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleozoic,#Carboniferous,11327
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleozoic,#Permian,11327
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Carboniferous,#Paleozoic,11327
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Carboniferous,#Permian,11327
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Permian,#Paleozoic,11327
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Permian,#Carboniferous,11327
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_232,#grupo_049,11328
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_187,#grupo_049,11328
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_028,#grupo_049,11328
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_159,#grupo_049,11328
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Carboniferous,#Pennsylvanian,11329
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Carboniferous,#Permian,11329
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Pennsylvanian,#Carboniferous,11329
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Pennsylvanian,#Permian,11329
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Permian,#Carboniferous,11329
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Permian,#Pennsylvanian,11329
constituted_by,UNIDADE_LITO,ROCHA,#formacao_028,#conglomerate,11354
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_028,#grupo_049,11354
located_in,UNIDADE_LITO,BACIA,#formacao_028,#BASE_CD_BACIA_030,11354
constituted_by,UNIDADE_LITO,ROCHA,#formacao_159,#conglomerate,11354
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_159,#grupo_049,11354
located_in,UNIDADE_LITO,BACIA,#formacao_159,#BASE_CD_BACIA_030,11354
located_in,UNIDADE_LITO,BACIA,#grupo_049,#BASE_CD_BACIA_030,11354
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_023241,#formacao_028,11355
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_023241,#formacao_028,11355
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_023241,#formacao_159,11355
constituted_by,UNIDADE_LITO,ROCHA,#formacao_028,#conglomerate,11356
constituted_by,UNIDADE_LITO,ROCHA,#formacao_159,#conglomerate,11356
has_age,UNIDADE_LITO,UNIDADE_CRONO,#grupo_049,#Bashkirian,11415
located_in,UNIDADE_LITO,BACIA,#grupo_049,#BASE_CD_BACIA_030,11415
located_in,UNIDADE_LITO,BACIA,#formacao_158,#BASE_CD_BACIA_100,11434
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_158,#Campanian,11434
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Alagoas_Age,#Alagoas_Age,11524
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Alagoas_Age,#Alagoas_Age,11524
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Lower_Aptian_Subage,#Upper_Aptian_Subage,11534
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Aptian_Subage,#Lower_Aptian_Subage,11534
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Alagoas_Age,#Alagoas_Age,11540
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Alagoas_Age,#Alagoas_Age,11540
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Lower_Aptian_Subage,#Upper_Aptian_Subage,11542
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Aptian_Subage,#Lower_Aptian_Subage,11542
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Lower_Aptian_Subage,#Aptian,11549
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Lower_Aptian_Subage,#Upper_Aptian_Subage,11549
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Aptian_Subage,#Aptian,11549
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Aptian_Subage,#Lower_Aptian_Subage,11549
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Lower_Aptian_Subage,#Lower_Aptian_Subage,11550
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Lower_Aptian_Subage,#Lower_Aptian_Subage,11550
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Jiquia_Age,#Alagoas_Age,11551
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_142,#Jiquia_Age,11552
located_in,UNIDADE_LITO,BACIA,#formacao_142,#BASE_CD_BACIA_281,11552
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_142,#grupo_05,11552
has_age,UNIDADE_LITO,UNIDADE_CRONO,#grupo_05,#Jiquia_Age,11552
located_in,UNIDADE_LITO,BACIA,#grupo_05,#BASE_CD_BACIA_281,11552
located_in,UNIDADE_LITO,BACIA,#formacao_145,#BASE_CD_BACIA_240,11559
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Aptian_Subage,#Upper_Aptian_Subage,11566
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Aptian_Subage,#Upper_Aptian_Subage,11566
located_in,UNIDADE_LITO,BACIA,#formacao_013,#BASE_CD_BACIA_270,11586
located_in,UNIDADE_LITO,BACIA,#membro_010,#BASE_CD_BACIA_270,11586
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_010,#formacao_013,11586
has_age,UNIDADE_LITO,UNIDADE_CRONO,#grupo_05,#Upper_Aptian_Subage,11592
located_in,UNIDADE_LITO,BACIA,#grupo_05,#BASE_CD_BACIA_281,11592
located_in,UNIDADE_LITO,BACIA,#formacao_044,#BASE_CD_BACIA_281,11592
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_044,#grupo_05,11592
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Aptian_Subage,#Upper_Aptian_Subage,11596
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Aptian_Subage,#Upper_Aptian_Subage,11596
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Aptian_Subage,#Upper_Aptian_Subage,11611
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Aptian_Subage,#Upper_Aptian_Subage,11611
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Aptian_Subage,#Aptian,11615
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Lower_Albian_Subage,#Albian,11615
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Aptian,#Albian,11615
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Albian,#Aptian,11615
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0309,#BASE_CD_BACIA_270,11667
located_in,POÇO,BACIA,#POCO_CD_POCO_006088,#BASE_CD_BACIA_266,11672
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Alagoas_Age,#LowerCretaceous,11693
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_142,#grupo_05,11717
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_142,#Barremian,11717
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_142,#Aptian,11717
located_in,UNIDADE_LITO,BACIA,#formacao_142,#BASE_CD_BACIA_281,11717
has_age,UNIDADE_LITO,UNIDADE_CRONO,#grupo_05,#Aptian,11717
located_in,UNIDADE_LITO,BACIA,#grupo_05,#BASE_CD_BACIA_281,11717
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Barremian,#Aptian,11717
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Aptian,#Barremian,11717
constituted_by,UNIDADE_LITO,ROCHA,#formacao_242,#sandstone,11745
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_019,#formacao_242,11745
constituted_by,UNIDADE_LITO,ROCHA,#membro_019,#sandstone,11745
located_in,UNIDADE_LITO,BACIA,#grupo_033,#BASE_CD_BACIA_300,11756
located_in,UNIDADE_LITO,BACIA,#grupo_062,#BASE_CD_BACIA_300,11756
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_022,#formacao_113,11757
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_259,#grupo_033,11757
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_020,#formacao_242,11757
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_113,#grupo_033,11757
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_259,#grupo_033,11757
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_242,#grupo_033,11757
constituted_by,UNIDADE_LITO,ROCHA,#grupo_062,#coal,11759
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_294,#grupo_062,11759
constituted_by,UNIDADE_LITO,ROCHA,#formacao_294,#coal,11759
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_002,#formacao_294,11759
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_042,#formacao_294,11759
constituted_by,UNIDADE_LITO,ROCHA,#membro_042,#coal,11759
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_037,#formacao_294,11759
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_002,#formacao_294,11760
located_in,POÇO,BACIA,#POCO_CD_POCO_012120,#BASE_CD_BACIA_300,11764
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_012120,#formacao_242,11764
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_012120,#formacao_294,11764
located_in,POÇO,BACIA,#POCO_CD_POCO_012097,#BASE_CD_BACIA_300,11764
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_012097,#formacao_242,11764
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_012097,#formacao_294,11764
located_in,UNIDADE_LITO,BACIA,#formacao_242,#BASE_CD_BACIA_300,11764
located_in,UNIDADE_LITO,BACIA,#formacao_294,#BASE_CD_BACIA_300,11764
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#conglomerate,11766
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#sandstone,11766
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#diamictite,11766
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#siltstone,11766
constituted_by,UNIDADE_LITO,ROCHA,#grupo_033,#shale,11766
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_113,#grupo_033,11766
constituted_by,UNIDADE_LITO,ROCHA,#formacao_113,#conglomerate,11766
constituted_by,UNIDADE_LITO,ROCHA,#formacao_113,#sandstone,11766
constituted_by,UNIDADE_LITO,ROCHA,#formacao_113,#diamictite,11766
constituted_by,UNIDADE_LITO,ROCHA,#formacao_113,#siltstone,11766
constituted_by,UNIDADE_LITO,ROCHA,#formacao_113,#shale,11766
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_259,#grupo_033,11766
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#conglomerate,11766
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#sandstone,11766
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#diamictite,11766
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#siltstone,11766
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#shale,11766
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_242,#grupo_033,11766
constituted_by,UNIDADE_LITO,ROCHA,#formacao_242,#conglomerate,11766
constituted_by,UNIDADE_LITO,ROCHA,#formacao_242,#sandstone,11766
constituted_by,UNIDADE_LITO,ROCHA,#formacao_242,#diamictite,11766
constituted_by,UNIDADE_LITO,ROCHA,#formacao_242,#siltstone,11766
constituted_by,UNIDADE_LITO,ROCHA,#formacao_242,#shale,11766
constituted_by,UNIDADE_LITO,ROCHA,#membro_022,#shale,11768
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#shale,11768
constituted_by,UNIDADE_LITO,ROCHA,#membro_020,#shale,11768
constituted_by,UNIDADE_LITO,ROCHA,#formacao_259,#shale,11768
constituted_by,UNIDADE_LITO,ROCHA,#membro_020,#shale,11768
constituted_by,UNIDADE_LITO,ROCHA,#formacao_242,#diamictite,11769
constituted_by,UNIDADE_LITO,ROCHA,#formacao_242,#siltstone,11769
constituted_by,UNIDADE_LITO,ROCHA,#formacao_242,#shale,11769
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_019,#formacao_242,11769
constituted_by,UNIDADE_LITO,ROCHA,#membro_019,#diamictite,11769
constituted_by,UNIDADE_LITO,ROCHA,#membro_019,#siltstone,11769
constituted_by,UNIDADE_LITO,ROCHA,#membro_019,#shale,11769
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_000,#formacao_242,11769
constituted_by,UNIDADE_LITO,ROCHA,#membro_000,#diamictite,11769
constituted_by,UNIDADE_LITO,ROCHA,#membro_000,#siltstone,11769
constituted_by,UNIDADE_LITO,ROCHA,#membro_000,#shale,11769
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_020,#formacao_242,11769
constituted_by,UNIDADE_LITO,ROCHA,#membro_020,#diamictite,11769
constituted_by,UNIDADE_LITO,ROCHA,#membro_020,#siltstone,11769
constituted_by,UNIDADE_LITO,ROCHA,#membro_020,#shale,11769
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_294,#grupo_062,11770
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_116,#grupo_062,11770
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_002,#formacao_294,11770
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_042,#formacao_294,11770
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_037,#formacao_294,11770
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_019,#formacao_242,11774
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_020,#formacao_242,11774
constituted_by,UNIDADE_LITO,ROCHA,#membro_002,#diamictite,11782
constituted_by,UNIDADE_LITO,ROCHA,#membro_002,#sandstone,11856
constituted_by,UNIDADE_LITO,ROCHA,#membro_002,#shale,11856
constituted_by,UNIDADE_LITO,ROCHA,#membro_002,#sandstone,11856
constituted_by,UNIDADE_LITO,ROCHA,#membro_002,#sandstone,11861
constituted_by,UNIDADE_LITO,ROCHA,#membro_019,#sandstone,11866
constituted_by,UNIDADE_LITO,ROCHA,#formacao_242,#shale,11881
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_242,#grupo_033,11896
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_002,#formacao_294,11896
constituted_by,UNIDADE_LITO,ROCHA,#formacao_242,#sandstone,11900
constituted_by,UNIDADE_LITO,ROCHA,#formacao_242,#sandstone,11900
constituted_by,UNIDADE_LITO,ROCHA,#formacao_242,#shale,11900
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_002,#formacao_294,11916
located_in,UNIDADE_LITO,BACIA,#grupo_033,#BASE_CD_BACIA_300,11918
located_in,UNIDADE_LITO,BACIA,#formacao_294,#BASE_CD_BACIA_300,11928
located_in,UNIDADE_LITO,BACIA,#grupo_033,#BASE_CD_BACIA_300,11932
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,12462
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,12462
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,12483
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,12483
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,12487
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,12487
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Campanian_Subage,#Campanian,12507
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,12507
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Maastrichtian,12507
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,12507
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,12507
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Maastrichtian,12507
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,12507
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cenomanian,#Turonian,12629
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Turonian,#Cenomanian,12629
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,12630
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,12630
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Lower_Maastrichtian_Subage,#Maastrichtian,12632
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,12640
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,12640
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,12650
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,12650
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,12651
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Danian,#Maastrichtian,12651
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Campanian_Subage,#Campanian,12651
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,12651
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Danian,12651
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,12694
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,12694
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Mesozoic,#Cenozoic,12699
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cenozoic,#Mesozoic,12699
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,12731
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,12731
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,12742
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,12742
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Maastrichtian,12776
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Campanian,12776
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0174,#BASE_CD_BACIA_116,12846
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cambrian,#Cambrian,12982
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cambrian,#Cambrian,12982
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Holocene,#Pleistocene,13235
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Pleistocene,#Holocene,13235
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Holocene,#Pleistocene,13249
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Pleistocene,#Holocene,13249
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0750,#BASE_CD_BACIA_281,13270
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#UpperTriassic,#Jurassic,13376
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Jurassic,13376
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Jurassic,#UpperTriassic,13376
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Jurassic,#Cretaceous,13376
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#UpperTriassic,#Jurassic,13393
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Jurassic,#UpperTriassic,13393
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Sinemurian,#Pliensbachian,13403
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Pliensbachian,#Sinemurian,13403
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Jurassic,#UpperJurassic,13403
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Jurassic,#Cretaceous,13403
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Oxfordian,#UpperJurassic,13403
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#UpperJurassic,#Jurassic,13403
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#UpperJurassic,#Oxfordian,13403
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#UpperJurassic,#Cretaceous,13403
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Jurassic,13403
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#UpperJurassic,13403
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Triassic,#Jurassic,13405
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Jurassic,#Triassic,13405
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Pliensbachian,#Toarcian,13418
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Pliensbachian,#Toarcian,13418
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Toarcian,#Pliensbachian,13418
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Toarcian,#Toarcian,13418
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Toarcian,#Pliensbachian,13418
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Toarcian,#Toarcian,13418
located_in,UNIDADE_LITO,BACIA,#formacao_025,#BASE_CD_BACIA_030,13468
constituted_by,UNIDADE_LITO,ROCHA,#formacao_025,#shale,13468
located_in,UNIDADE_LITO,BACIA,#grupo_05,#BASE_CD_BACIA_281,13469
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Barremian,#Aptian,13470
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Aptian,#Barremian,13470
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Valanginian,#Hauterivian,13472
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Hauterivian,#Valanginian,13472
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Hauterivian,#Barremian,13472
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Barremian,#Hauterivian,13472
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Devonian,#Mississippian,13474
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Mississippian,#Devonian,13474
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Triassic,#Jurassic,13558
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Jurassic,#Triassic,13558
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Jurassic,#MiddleJurassic,13558
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#MiddleJurassic,#Jurassic,13558
constituted_by,UNIDADE_LITO,ROCHA,#formacao_103,#shale,13729
located_in,UNIDADE_LITO,BACIA,#formacao_103,#BASE_CD_BACIA_116,13729
located_in,UNIDADE_LITO,BACIA,#formacao_154,#BASE_CD_BACIA_116,13747
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_154,#grupo_055,13747
located_in,UNIDADE_LITO,BACIA,#formacao_103,#BASE_CD_BACIA_116,13747
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_103,#grupo_055,13747
located_in,UNIDADE_LITO,BACIA,#formacao_216,#BASE_CD_BACIA_116,13747
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_216,#grupo_055,13747
located_in,UNIDADE_LITO,BACIA,#formacao_154,#BASE_CD_BACIA_116,13748
located_in,UNIDADE_LITO,BACIA,#formacao_103,#BASE_CD_BACIA_116,13748
located_in,UNIDADE_LITO,BACIA,#formacao_103,#BASE_CD_BACIA_116,13755
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Dom_Joao_Age,#UpperJurassic,13759
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Dom_Joao_Age,#UpperJurassic,13761
located_in,UNIDADE_LITO,BACIA,#formacao_103,#BASE_CD_BACIA_116,13783
located_in,UNIDADE_LITO,BACIA,#formacao_335,#BASE_CD_BACIA_240,13807
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_071,#formacao_335,13808
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_052,#formacao_335,13808
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_295,#Permian,13809
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_295,#Permian,13809
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_036,#formacao_295,13809
has_age,UNIDADE_LITO,UNIDADE_CRONO,#membro_036,#Permian,13809
has_age,UNIDADE_LITO,UNIDADE_CRONO,#membro_036,#Permian,13809
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Permian,#Permian,13809
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Permian,#Triassic,13809
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_027,#formacao_295,13809
has_age,UNIDADE_LITO,UNIDADE_CRONO,#membro_027,#Permian,13809
has_age,UNIDADE_LITO,UNIDADE_CRONO,#membro_027,#Permian,13809
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Permian,#Permian,13809
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Permian,#Triassic,13809
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Triassic,#Permian,13809
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Triassic,#Permian,13809
located_in,UNIDADE_LITO,BACIA,#formacao_103,#BASE_CD_BACIA_116,13810
located_in,UNIDADE_LITO,BACIA,#formacao_295,#BASE_CD_BACIA_240,13815
located_in,UNIDADE_LITO,BACIA,#formacao_295,#BASE_CD_BACIA_230,13815
located_in,UNIDADE_LITO,BACIA,#formacao_295,#BASE_CD_BACIA_266,13815
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_130,#Lower_Cenomanian_Subage,13855
located_in,UNIDADE_LITO,BACIA,#formacao_130,#BASE_CD_BACIA_116,13855
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#UpperJurassic,#LowerCretaceous,13867
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#LowerCretaceous,#UpperJurassic,13867
